world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
18752.3949,0,18752.231126,-0.3571615219116211,1.353709101676941,-0.3571615219116211,1.353709101676941,False,0.972571462392807
18752.3949,0,18752.241386499998,-0.3524185121059418,1.3531723022460938,-0.3524185121059418,1.3531723022460938,False,0.9117189347743988
18752.3949,0,18752.2543215,-0.3532499074935913,1.357899785041809,-0.3532499074935913,1.357899785041809,False,0.9117189347743988
18752.3949,0,18752.267224000003,-0.3538205027580261,1.3599334955215454,-0.3538205027580261,1.3599334955215454,False,0.9050414562225342
18752.3949,0,18752.276909,-0.3573050796985626,1.3738609552383423,-0.3573050796985626,1.3738609552383423,False,0.8482752740383148
18752.3949,0,18752.287458,-0.3599227964878082,1.374058723449707,-0.3599227964878082,1.374058723449707,False,0.903711348772049
18752.3949,0,18752.2969895,-0.36115705966949463,1.3804261684417725,-0.36115705966949463,1.3804261684417725,False,0.9604775309562683
18752.3949,0,18752.30947,-0.3624049723148346,1.379867672920227,-0.3624049723148346,1.379867672920227,False,0.947663813829422
18752.3949,0,18752.323395500003,-0.363189160823822,1.3770021200180054,-0.363189160823822,1.3770021200180054,False,0.9354641437530518
18752.3949,0,18752.3449775,-0.3707698881626129,1.3804737329483032,-0.3707698881626129,1.3804737329483032,False,0.9328376352787018
18752.3949,0,18752.364661,-0.37212610244750977,1.3842573165893555,-0.37212610244750977,1.3842573165893555,False,0.8727578222751617
18752.3949,0,18752.3826575,-0.37469717860221863,1.390186071395874,-0.37469717860221863,1.390186071395874,False,0.8828552663326263
18752.3949,0,18752.3987405,-0.37473681569099426,1.3900599479675293,-0.37473681569099426,1.3900599479675293,False,0.9521978795528412
18752.3949,0,18752.415331,-0.37643954157829285,1.3929699659347534,-0.37643954157829285,1.3929699659347534,False,0.9253365993499756
18752.3949,0,18752.431767000002,-0.3778180181980133,1.393149495124817,-0.3778180181980133,1.393149495124817,False,0.934534341096878
18752.3949,0,18752.464677,-0.3795064091682434,1.3933398723602295,-0.3795064091682434,1.3933398723602295,False,0.9643324911594391
18752.3949,0,18752.4958235,-0.38365113735198975,1.395034670829773,-0.38365113735198975,1.395034670829773,False,0.9205456078052521
18752.3949,0,18752.5178105,-0.3884997069835663,1.3978863954544067,-0.3884997069835663,1.3978863954544067,False,1.0
18752.3949,0,18752.539145000002,-0.38758647441864014,1.3920613527297974,-0.38758647441864014,1.3920613527297974,False,1.0
18752.3949,0,18752.553409,-0.3857215940952301,1.3847049474716187,-0.3857215940952301,1.3847049474716187,False,0.9582658410072327
18752.712598000002,1,18752.567039,-0.3961551785469055,1.4365280866622925,-0.3961551785469055,1.4365280866622925,False,0.9313468635082245
18752.712598000002,1,18752.581104,-0.39539819955825806,1.4332410097122192,-0.39539819955825806,1.4332410097122192,False,0.8686299324035645
18752.712598000002,1,18752.595281,-0.3980640769004822,1.43148672580719,-0.3980640769004822,1.43148672580719,False,0.8202739953994751
18752.712598000002,1,18752.612128,-0.39451923966407776,1.4155008792877197,-0.39451923966407776,1.4155008792877197,False,0.8642598092556
18752.712598000002,1,18752.628846500003,-0.3960089087486267,1.4191303253173828,-0.3960089087486267,1.4191303253173828,False,0.8762057423591614
18752.712598000002,1,18752.6445295,-0.39419135451316833,1.4213733673095703,-0.39419135451316833,1.4213733673095703,False,0.908721536397934
18752.712598000002,1,18752.657345,-0.3910474479198456,1.413181185722351,-0.3910474479198456,1.413181185722351,False,0.9691868126392365
18752.712598000002,1,18752.6715445,-0.3865238130092621,1.3985028266906738,-0.3865238130092621,1.3985028266906738,False,0.9691868126392365
18752.712598000002,1,18752.6889605,-0.3848515450954437,1.3941404819488525,-0.3848515450954437,1.3941404819488525,False,0.9880140423774719
18752.712598000002,1,18752.704719,-0.38332176208496094,1.387451410293579,-0.38332176208496094,1.387451410293579,False,0.9880140423774719
18752.712598000002,1,18752.721521,-0.3790314793586731,1.3809961080551147,-0.3790314793586731,1.3809961080551147,False,0.9450165331363678
